ID,DATA_MOV,DATA_INS,IMPORTO,DARE_AVERE,ID_TIPO_MOV,ID_CONTO,NOTE
405,2021-06-09,2021-06-10 21:13:15,7,False,1,4,
406,2021-06-09,2021-06-10 21:13:29,16,True,6,4,[Saldo del credito DeC_10] 
407,2021-06-09,2021-06-10 21:13:39,16,True,6,4,[Saldo del credito DeC_11] 
408,2021-06-10,2021-06-10 21:18:28,15,False,1,2,
409,2021-06-02,2021-06-12 17:28:37,9,1999998,False,1,2,
410,2021-06-11,2021-06-12 17:28:55,10,False,1,2,
411,2021-06-13,2021-06-13 23:02:38,6,1999998,False,1,1,
412,2021-06-15,2021-06-15 02:01:19,5,False,1,2,
413,2021-06-15,2021-06-16 15:11:01,4,False,1,2,
414,2021-06-15,2021-06-16 15:11:13,25,True,6,2,[Saldo del credito DeC_8] 
415,2021-06-17,2021-06-17 02:41:45,6,False,1,2,
416,2021-06-12,2021-06-17 02:42:28,10,False,1,4,
417,2021-06-15,2021-06-17 03:04:03,2232,True,3,5,
418,2021-06-17,2021-06-17 03:05:11,30,False,1,1,
419,2021-06-19,2021-06-18 20:47:47,8,False,1,2,
436,2021-06-26,2021-06-26 02:00:15,20,False,1,1,
437,2021-06-27,2021-06-28 00:25:10,7,False,1,2,
438,2021-06-21,2021-06-28 00:28:51,60,23,False,1,2,
439,2021-06-25,2021-06-28 00:35:28,3,False,1,1,
440,2021-06-24,2021-06-28 00:36:52,280,True,6,1,[Saldo del credito DeC_13] 
441,2021-06-24,2021-06-28 00:37:05,250,True,6,1,[Saldo del credito DeC_14] 
443,2021-06-28,2021-06-29 03:53:27,31,75,False,5,2,
444,2021-06-28,2021-06-29 03:53:58,1,49,False,1,2,
446,2021-06-25,2021-06-29 18:29:11,15,False,1,2,
447,2021-06-26,2021-06-29 18:29:47,16,1,False,1,2,
448,2021-06-29,2021-06-29 18:38:01,31,75,True,6,0,[Saldo del credito DeC_17] 
449,2021-06-30,2021-07-01 02:23:10,16,False,1,2,
450,2021-07-01,2021-07-06 15:47:06,3,False,1,1,
451,2021-07-05,2021-07-06 15:47:35,1,5,False,1,2,
452,2021-07-05,2021-07-06 15:48:09,15,False,1,2,
453,2021-07-05,2021-07-06 15:48:25,59,990002,False,1,2,
454,2021-07-05,2021-07-06 15:48:59,7,5,False,1,1,
455,2021-07-05,2021-07-06 15:49:33,6,False,1,2,
456,2021-07-05,2021-07-06 15:49:46,35,False,1,1,
457,2021-07-01,2021-07-06 15:51:21,2,False,1,1,
458,2021-07-01,2021-07-06 15:51:54,10,False,2,2,
459,2021-06-30,2021-07-06 15:53:13,46,080002,False,1,2,
460,2021-07-01,2021-07-06 15:53:48,8,5299997,False,1,2,
462,2021-06-22,2021-07-06 16:03:06,703,False,5,2,
463,2021-07-06,2021-07-06 16:40:05,6,4899998,False,1,2,
464,2021-07-07,2021-07-07 11:29:22,15,08,False,1,2,
465,2021-07-10,2021-07-12 22:27:39,7,False,1,1,
466,2021-07-11,2021-07-12 22:28:56,26,4,False,1,2,
467,2021-07-10,2021-07-12 22:30:51,58,False,1,5,
468,2021-07-10,2021-07-12 22:31:08,15,False,1,1,
469,2021-07-09,2021-07-12 22:31:29,21,False,1,2,
470,2021-07-09,2021-07-12 22:31:54,114,False,5,2,
471,2021-07-07,2021-07-12 22:32:22,4,False,1,1,
472,2021-07-07,2021-07-12 22:32:41,20,False,1,2,
473,2021-07-10,2021-07-12 22:33:15,8,5799999,False,1,2,
474,2021-07-07,2021-07-12 22:33:37,600,False,5,5,
475,2021-07-12,2021-07-12 22:57:56,4,8000002,False,1,1,
476,2021-07-14,2021-07-14 17:06:34,19,98,False,1,2,
477,2021-07-14,2021-07-14 17:09:54,44,630001,False,1,2,
478,2021-07-14,2021-07-15 14:53:02,31,5,False,5,2,
479,2021-07-18,2021-07-20 13:15:34,5,False,1,1,
480,2021-07-18,2021-07-20 13:16:02,1,5,False,1,1,
481,2021-07-20,2021-07-20 13:18:37,3,5,False,1,1,
482,2021-07-14,2021-07-20 13:19:32,6,1999998,False,1,1,
483,2021-07-20,2021-07-20 13:23:25,7,3000002,False,1,2,
484,2021-07-20,2021-07-21 00:03:28,24,False,1,2,
485,2021-07-20,2021-07-21 00:03:50,17,799999,False,1,2,
486,2021-07-21,2021-07-22 18:50:53,1,5,False,1,1,
487,2021-07-21,2021-07-22 18:51:26,48,False,1,4,
488,2021-07-21,2021-07-22 18:52:06,30,False,1,2,
489,2021-07-21,2021-07-22 18:57:29,30,False,5,2,
490,2021-07-21,2021-07-22 18:57:54,30,False,5,2,
491,2021-07-21,2021-07-22 19:03:54,30,False,5,2,
492,2021-07-21,2021-07-22 19:04:20,140,False,5,2,
493,2021-07-21,2021-07-22 19:04:56,50,False,1,5,
494,2021-07-13,2021-07-22 19:06:04,165,True,6,5,[Saldo del credito DeC_16] 
495,2021-07-05,2021-07-22 19:06:42,703,True,6,5,[Saldo del credito DeC_19] 
496,2021-07-14,2021-07-22 19:07:04,114,True,6,5,[Saldo del credito DeC_20] 
497,2021-07-14,2021-07-22 19:07:14,600,True,6,5,[Saldo del credito DeC_21] 
498,2021-07-15,2021-07-22 19:07:30,31,5,True,6,5,[Saldo del credito DeC_22] 
499,2021-07-21,2021-07-22 19:08:25,50,True,4,2,
500,2021-07-22,2021-07-22 23:47:58,10,False,1,2,
501,2021-07-22,2021-07-22 23:48:32,20,700001,False,1,1,
502,2021-07-22,2021-07-22 23:48:47,5,6999998,False,1,2,
503,2021-07-20,2021-07-23 11:27:24,91,False,5,2,
504,2021-07-23,2021-07-23 16:42:41,42,False,1,2,
505,2021-07-23,2021-07-23 16:43:06,3,4000001,False,1,2,
506,2021-07-23,2021-07-23 16:43:26,4,True,4,1,
507,2021-07-23,2021-07-23 16:44:08,20,False,5,2,
508,2021-07-23,2021-07-24 14:27:47,22,5,False,1,2,
529,2020-01-01,2021-07-25 03:15:30,1,False,7,1,[Saldo del credito 29] 
532,2020-01-01,2021-07-25 03:21:48,1,False,7,1,[Saldo del credito 30] 
535,2021-07-24,2021-07-25 03:43:58,10,False,1,1,
536,2021-07-24,2021-07-25 03:44:15,8,False,1,2,
537,2021-07-24,2021-07-25 03:44:33,16,False,1,2,
538,2021-07-21,2021-07-25 03:52:17,30,True,6,4,[Saldo del credito 23] 
549,2021-07-26,2021-07-26 21:11:53,6,False,1,2,
550,2021-07-26,2021-07-26 21:12:24,30,True,6,4,[Saldo del credito id: 24] 
551,2021-07-27,2021-07-27 20:42:34,5,False,1,2,
552,2021-07-27,2021-07-27 20:43:09,28,False,5,2,
553,2021-07-27,2021-07-28 00:13:09,7,5999999,False,1,1,
554,2021-07-27,2021-07-28 00:13:22,8,False,1,2,
555,2021-07-28,2021-07-28 12:29:28,1,2,False,1,1,
556,2021-07-28,2021-07-28 12:29:55,33,349998,False,5,2,
580,2021-07-28,2021-07-28 18:02:40,2,False,1,1,
586,2021-07-28,2021-07-29 01:42:24,4,False,1,1,
595,2021-07-30,2021-07-30 22:54:03,1,2,False,1,1,
602,2021-07-31,2021-08-02 18:39:04,1,6,False,1,1,
603,2021-08-01,2021-08-02 18:39:43,20,False,2,2,
604,2021-07-31,2021-08-02 18:40:22,10,7,False,1,2,
605,2021-07-29,2021-08-02 18:45:08,20,True,6,5,[Saldo del credito id: 28] 
606,2021-07-29,2021-08-02 18:45:30,28,True,6,5,[Saldo del credito id: 33] 
607,2021-07-29,2021-08-02 18:45:49,91,True,6,5,[Saldo del credito id: 27] 
608,2021-07-29,2021-08-02 18:46:11,33,349998,True,6,5,[Saldo del credito id: 34] 
609,2021-07-29,2021-08-02 18:47:57,29,True,4,5,
610,2021-07-29,2021-08-02 18:48:38,500,True,5,5,
611,2021-07-29,2021-08-02 18:49:32,140,True,6,5,[Saldo del credito id: 26] 
612,2021-07-29,2021-08-02 18:49:46,30,True,6,5,[Saldo del credito id: 25] 
642,2021-08-02,2021-08-03 23:36:22,8,False,1,2,
705,2021-08-10,2021-08-17 12:14:33.777000000,10,79,False,1,2,
708,2021-08-17,2021-08-17 19:05:01.070000000,6,True,6,1,[Saldo del credito id: 54]
709,2021-08-18,2021-08-18 17:07:17.587000000,21,False,1,2,
710,2021-08-18,2021-08-18 17:07:32.323000000,5,False,1,1,
717,2021-08-23,2021-08-23 23:09:51.540000000,14,False,1,2,
718,2021-08-24,2021-08-24 19:51:22.780000000,21,07,False,1,2,
719,2021-08-25,2021-08-25 15:13:30.897000000,7,True,4,4,
720,2021-08-27,2021-08-27 01:55:51.673000000,6,1999998,False,1,1,
665,2021-08-07,2021-08-08 03:50:49,5,8000002,False,1,1,
722,2021-08-27,2021-08-27 14:59:47.110000000,1,5,True,6,4,[Saldo del credito id: 57]
723,2021-08-28,2021-08-28 19:27:13.450000000,53,060001,False,1,2,
725,2021-08-31,2021-09-03 03:00:59.913000000,147,True,6,2,[Saldo del credito id: 12] Saldo finale sono 92.5 i restanti 67.5 sono per l regalo di Eugenio
726,2021-09-03,2021-09-06 20:53:34.997000000,30,False,1,1,
727,2021-09-04,2021-09-06 20:54:06.910000000,6,1900001,False,1,2,
728,2021-09-05,2021-09-06 20:54:37.557000000,34,900002,False,1,1,
729,2021-09-06,2021-09-06 20:55:04.880000000,77,900002,False,1,2,
730,2021-09-06,2021-09-06 20:56:04.970000000,21,True,6,5,[Saldo del credito id: 56]
686,2021-08-11,2021-08-11 19:13:42.950000000,2,False,1,2,
731,2021-09-06,2021-09-06 20:56:56.427000000,32,549999,True,6,5,[Saldo del credito id: 58]
732,2021-09-06,2021-09-06 20:57:54.053000000,31,299999,True,4,5,
733,2021-09-07,2021-09-07 19:03:42.887000000,5,False,1,2,
734,2021-09-07,2021-09-07 19:03:58.847000000,402,False,5,2,
735,2021-09-08,2021-09-10 17:27:53.463000000,5,False,1,1,
736,2021-09-08,2021-09-10 17:28:21.627000000,8,False,1,2,
737,2021-09-08,2021-09-10 17:28:55.727000000,1,5,False,1,1,
738,2021-09-09,2021-09-10 17:31:13.433000000,5,False,1,4,
739,2021-09-09,2021-09-10 17:31:31.330000000,22,False,1,1,
740,2021-09-09,2021-09-10 17:32:57.713000000,6,False,1,2,
741,2021-09-10,2021-09-10 17:33:19.140000000,15,False,1,2,
742,2021-09-10,2021-09-11 01:42:41.807000000,4,False,1,1,
745,2021-09-11,2021-09-12 03:32:35.420000000,100,True,4,1,
748,2021-09-13,2021-09-13 16:08:35.783000000,2,2,False,1,1,
750,2021-09-13,2021-09-13 16:09:09.263000000,5,True,6,1,
751,2021-09-13,2021-09-13 16:09:24.990000000,20,False,5,1,
752,2021-09-14,2021-09-14 00:08:54.627000000,20,True,6,1,[Saldo del credito id: 61]
753,2021-09-14,2021-09-14 12:25:06.787000000,15,False,1,2,
754,2021-09-15,2021-09-15 18:10:27.073000000,0,89999998,False,1,1,eBay
755,2021-09-15,2021-09-15 18:11:01.117000000,6,False,1,1,
756,2021-09-15,2021-09-16 00:28:05.813000000,10,False,1,1,
757,2021-09-16,2021-09-17 22:50:01.087000000,7,8000002,False,1,2,
758,2021-09-16,2021-09-17 22:50:21.897000000,6,1999998,False,1,1,
759,2021-09-17,2021-09-17 22:50:38.160000000,16,False,1,2,
761,2021-09-18,2021-09-18 23:11:58.557000000,5,False,1,1,
762,2021-09-19,2021-09-19 18:05:14.463000000,9,9899998,False,2,2,
764,2021-09-21,2021-09-22 01:38:46.897000000,1,8200001,False,1,2,
765,2021-09-22,2021-09-22 15:45:43.673000000,6,False,1,2,
767,2021-09-22,2021-09-23 22:32:17.003000000,12,False,1,2,
768,2021-09-22,2021-09-23 22:32:37.743000000,4,False,1,2,
769,2021-09-23,2021-09-23 22:32:50.480000000,6,False,1,2,
770,2021-09-24,2021-09-24 15:14:12.177000000,60,099998,False,5,2,
771,2021-09-15,2021-09-24 19:01:05.323000000,19,5,False,1,2,eBay
773,2021-09-22,2021-09-24 19:05:19.930000000,17,35,True,4,2,eBay
774,2021-09-24,2021-09-24 19:22:58.340000000,10,False,5,2,
828,2021-09-28,2021-09-28 20:40:59.670000000,14,False,5,2,
813,2021-09-26,2021-09-26 19:04:43.030000000,45,False,5,2,
1155,2022-03-01,2022-03-02 17:13:24.970000000,10,False,6,1,[Saldo del credito id: 114]
1156,2022-03-02,2022-03-03 02:06:15.483000000,1,7,False,1,2,
1002,2021-12-22,2021-12-23 14:49:52.273000000,6,False,1,2,
834,2021-10-01,2021-10-02 16:07:23.700000000,24,5,False,1,2,
838,2021-10-02,2021-10-03 15:42:57.730000000,3,False,1,1,
839,2021-10-03,2021-10-03 15:43:18.453000000,25,False,1,1,
843,2021-10-04,2021-10-04 16:05:48.577000000,33,False,1,4,
1157,2022-03-02,2022-03-03 02:06:31.420000000,23,False,1,1,
911,2021-10-26,2021-10-28 23:08:00.920000000,4,1999998,False,1,1,
869,2021-10-05,2021-10-05 12:15:52.580000000,21,42,False,1,2,
879,2021-10-08,2021-10-08 22:25:01.133000000,5,False,1,2,
880,2021-10-08,2021-10-08 22:25:14.980000000,2,5,False,1,2,
881,2021-10-08,2021-10-08 22:25:32.717000000,140,True,4,2,
883,2021-10-09,2021-10-10 17:22:53.707000000,4,False,1,2,
884,2021-10-09,2021-10-10 17:23:12.620000000,10,True,4,1,
885,2021-10-09,2021-10-10 17:23:33.393000000,6,False,1,2,
886,2021-10-10,2021-10-12 03:26:54.513000000,5,False,1,1,
887,2021-10-13,2021-10-13 17:33:45.597000000,30,False,1,2,
888,2021-10-14,2021-10-14 21:12:21.783000000,10,True,5,1,
889,2021-10-14,2021-10-14 21:12:34.590000000,6,1999998,False,1,1,
891,2021-10-16,2021-10-17 01:49:13.853000000,3,0999999,False,1,1,
894,2021-10-15,2021-10-19 02:30:19.963000000,4,9899998,False,1,2,
895,2021-10-19,2021-10-19 16:37:19.260000000,10,False,6,1,[Saldo del credito id: 75]
900,2021-10-21,2021-10-22 01:23:52.133000000,1,8,False,1,1,
901,2021-10-21,2021-10-22 01:24:15.493000000,2,False,1,1,
902,2021-10-21,2021-10-22 01:24:37.737000000,4,False,5,2,
903,2021-10-21,2021-10-22 01:25:04.253000000,6,1999998,False,1,1,
907,2021-10-23,2021-10-24 04:21:59.297000000,23,5,False,1,2,
908,2021-10-23,2021-10-24 04:22:14.730000000,1,8,False,1,1,
909,2021-10-23,2021-10-24 04:22:31.533000000,5,False,1,2,
711,2021-08-19,2021-08-20 19:50:07.840000000,35,False,1,2,
712,2021-08-20,2021-08-20 19:51:40.270000000,10,False,1,1,
713,2021-08-20,2021-08-20 19:52:00.943000000,1,5,False,1,1,
714,2021-08-19,2021-08-20 19:52:33.930000000,8,6000004,True,6,4,[Saldo del credito id: 53]
715,2021-08-20,2021-08-20 19:53:43.273000000,21,False,5,1,
716,2021-08-20,2021-08-20 19:54:29.877000000,16,False,1,2,
870,2021-10-05,2021-10-05 23:19:20.370000000,5,False,1,2,
1916,2022-11-12,2022-11-12 23:29:47.810000000,13,False,7,7,
1187,2022-03-25,2022-03-26 02:26:04.740000000,3,False,1,2,
871,2021-10-05,2021-10-05 23:19:47.583000000,402,False,5,2,
1727,2022-09-28,2022-09-28 15:18:08.573000000,800,True,5,5,
1352,2022-05-27,2022-05-28 01:27:45.150000000,65,5,True,4,5,
1729,2022-07-11,2022-09-28 19:49:25.910000000,7,02,False,5,2,
1730,2022-07-18,2022-09-28 19:49:43.973000000,7,02,False,5,2,
1731,2022-07-10,2022-09-28 20:30:22.843000000,22,75,True,5,2,
1732,2022-07-16,2022-09-28 20:30:43.013000000,51,400002,True,5,2,
1734,2022-09-28,2022-09-29 14:03:11.120000000,12,False,1,2,
1738,2022-09-29,2022-09-29 15:52:56.533000000,25,360001,False,7,2,
1401,2022-06-08,2022-06-09 00:28:55.853000000,6,3200002,False,7,7,
1403,2022-06-09,2022-06-10 10:59:58.920000000,6,7399998,False,7,7,
1411,2022-06-14,2022-06-14 00:59:02.110000000,9,1999998,False,7,7,
1412,2022-06-15,2022-06-16 01:04:37.983000000,4,False,1,7,
1413,2022-06-14,2022-06-16 01:05:16.437000000,22,False,1,2,
1426,2022-06-22,2022-06-23 03:30:22.023000000,13,95,False,7,2,
1430,2022-06-25,2022-06-25 22:06:39.070000000,14,False,1,7,
1431,2022-06-25,2022-06-25 22:07:00.453000000,2,99,False,7,2,
1432,2022-06-25,2022-06-25 22:07:36.947000000,21,540001,False,7,5,Pagato tramite bonifico ad Ana
1682,2022-09-19,2022-09-20 06:10:54.087000000,804,True,6,5,[Saldo dei debiti di id: [1678 1559]]
1437,2022-06-27,2022-05-27 01:24:58.120000000,250,True,4,5,
1438,2022-06-24,2022-05-27 01:24:58.120000000,28,799999,False,1,2,
1439,2022-06-24,2022-05-27 01:24:58.120000000,7,5,False,7,2,
1440,2022-06-23,2022-05-27 01:24:58.120000000,9,1599998,False,7,2,
1441,2022-06-27,2022-05-27 01:24:58.120000000,6,5,False,7,2,
1740,2022-09-29,2022-09-29 19:22:58.510000000,12,99,False,1,2,
1444,2022-06-27,2022-05-27 01:24:58.120000000,2,False,1,2,
1445,2022-06-25,2022-05-27 01:24:58.120000000,24,25,False,1,2,
1446,2022-06-25,2022-05-27 01:24:58.120000000,19,False,1,2,
1447,2022-06-27,2022-05-27 01:24:58.120000000,11,95,False,1,2,
1448,2022-06-27,2022-05-27 01:24:58.120000000,7,9000001,False,1,2,
1449,2022-06-27,2022-05-27 01:24:58.120000000,4,5,False,1,2,
1450,2022-06-30,2022-06-30 14:24:01.380000000,36,720001,False,1,2,
1451,2022-06-29,2022-06-30 14:24:32.230000000,7,False,1,2,
1452,2022-06-29,2022-06-30 14:24:46.943000000,6,False,6,1,[Saldo dei debiti di id: [1443]]
1453,2022-06-30,2022-07-01 01:31:09.683000000,115,False,1,1,
1454,2022-06-30,2022-07-01 01:31:32.520000000,8,6999998,False,1,1,
1460,2022-07-03,2022-07-03 23:51:02.950000000,6,6700001,False,5,2,
1461,2022-07-03,2022-07-03 23:51:33.317000000,11,False,1,2,
1462,2022-07-01,2022-07-04 14:51:28.733000000,36,720001,False,2,2,
1463,2022-07-01,2022-07-04 14:51:52.710000000,8,5299997,False,1,2,
1464,2022-07-04,2022-07-04 16:18:41.533000000,20,False,1,7,
1465,2022-07-06,2022-07-07 00:49:49.070000000,2,False,1,1,
1741,2022-09-29,2022-09-29 19:23:13.407000000,12,4,False,1,2,
1467,2022-07-20,2022-07-21 16:11:05.530000000,5,False,1,1,
1468,2022-07-20,2022-07-21 16:11:38.797000000,23,False,5,2,
1469,2022-07-21,2022-07-21 19:33:18.523000000,15,6,False,5,2,
1475,2022-07-25,2022-07-26 16:07:28.110000000,7,5,False,1,1,
1476,2022-07-24,2022-07-26 16:35:07.870000000,19,False,5,2,
1477,2022-07-25,2022-07-26 16:35:25.983000000,8,False,1,1,
1491,2022-07-26,2022-07-28 23:38:41.370000000,18,5,False,5,2,
1479,2022-07-26,2022-07-26 19:46:19.577000000,5,False,5,1,
1480,2022-07-26,2022-07-26 19:47:19.300000000,8,True,5,1,
1481,2022-07-26,2022-07-26 19:47:32.827000000,2,5,False,1,1,
1742,2022-09-29,2022-09-30 03:43:09.697000000,7,False,1,2,
1743,2022-09-29,2022-09-30 03:43:26.740000000,11,97,True,6,1,[Saldo dei debiti di id: [1691 1479]]
1489,2022-07-26,2022-07-28 00:33:58.370000000,41,False,1,2,
1490,2022-07-26,2022-07-28 00:36:52.473000000,48,False,1,5,
1492,2022-07-28,2022-07-29 23:09:58.763000000,1400,False,1,5,
1493,2022-07-28,2022-07-29 23:10:19.840000000,10,8,False,1,7,
1494,2022-07-28,2022-07-29 23:10:35.753000000,5,5999999,False,1,1,
1495,2022-07-28,2022-07-29 23:10:53.600000000,20,True,4,1,
1496,2022-07-27,2022-07-29 23:11:30.797000000,20,True,5,1,
1497,2022-07-30,2022-07-30 12:58:06.033000000,1219,False,1,5,
1498,2022-07-30,2022-07-30 12:58:41.007000000,18,False,1,1,
1499,2022-07-30,2022-07-30 19:46:11.873000000,112,83,False,1,2,
1500,2022-07-30,2022-07-30 19:47:02.777000000,4,False,1,1,
1503,2022-07-31,2022-07-31 16:12:11.200000000,180,False,1,2,
1504,2022-07-31,2022-07-31 16:12:24.113000000,13,False,1,2,
1505,2022-07-31,2022-07-31 20:21:27.780000000,34,990002,False,1,2,
1506,2022-07-31,2022-07-31 20:21:46.323000000,27,01,False,5,2,
1507,2022-08-03,2022-08-04 10:34:30.087000000,290,False,1,1,
2221,2023-02-19,2023-02-24 03:38:51.147000000,6,False,7,7,
1509,2022-08-15,2022-08-16 08:15:34.523000000,13,False,1,2,
1510,2022-08-15,2022-08-16 08:15:55.500000000,48,080002,False,1,2,
1511,2022-08-15,2022-08-16 08:16:39.217000000,1,5,False,1,2,
1512,2022-08-15,2022-08-16 08:17:02.633000000,17,77,False,1,2,
1528,2022-08-18,2022-08-18 17:11:54.197000000,15,05,False,1,2,
1530,2022-08-25,2022-08-26 00:54:06.707000000,5,False,1,1,
1531,2022-08-25,2022-08-26 00:54:21.250000000,4,5,False,1,1,
1532,2022-08-25,2022-08-26 00:54:37.510000000,8,False,1,2,
1559,2022-07-19,2022-08-31 16:13:53.630000000,402,False,5,2,
1684,2022-09-20,2022-09-21 19:19:28.040000000,16,139999,False,7,2,
1744,2022-09-29,2022-09-30 03:45:03,10,True,6,1,[Saldo dei debiti di id: [1539]]
1562,2022-08-26,2022-08-31 19:05:21.317000000,7,3000002,False,1,2,
1563,2022-08-26,2022-08-31 19:05:51.827000000,3,False,1,2,
1564,2022-08-28,2022-09-01 15:17:58.913000000,385,35999,False,1,2,
1565,2022-08-29,2022-09-01 15:18:54.590000000,13,False,1,2,
1745,2022-09-29,2022-09-30 03:45:29,2,False,1,1,
1791,2022-10-14,2022-10-14 18:24:03.423000000,5,5900002,False,7,7,
1653,2022-09-10,2022-09-10 02:49:13.933000000,8,6499996,False,1,2,
1792,2022-10-14,2022-10-14 18:24:14.480000000,12,False,7,1,
1808,2022-10-19,2022-10-19 01:41:36.180000000,2,5,False,1,2,
1829,2022-10-27,2022-10-29 01:34:41.483000000,4,25,False,7,7,
1810,2022-10-14,2022-10-19 01:43:37.313000000,732,28998,True,3,5,Mese Settembre
1813,2022-10-19,2022-10-19 15:39:08.990000000,160,False,7,5,
1592,2022-09-01,2022-09-01 16:46:15.030000000,70,False,1,5,
1855,2022-11-01,2022-11-02 00:41:08.593000000,5,False,7,7,
1657,2022-09-11,2022-09-14 04:11:41.270000000,12,4,False,1,1,
1605,2022-09-01,2022-09-01 22:47:39.317000000,20,False,6,5,[Saldo dei debiti di id: [1496]]
1606,2022-09-01,2022-09-01 22:47:59.430000000,82,True,6,6,[Saldo dei debiti di id: [1486]]
1607,2022-09-01,2022-09-01 22:48:10.237000000,82,True,6,1,[Saldo dei debiti di id: [1485]]
1608,2022-09-01,2022-09-01 22:48:22.283000000,19,700001,True,6,5,[Saldo dei debiti di id: [1482]]
1609,2022-09-01,2022-09-01 22:48:34.097000000,33,599998,False,6,5,[Saldo dei debiti di id: [1474]]
1610,2022-09-01,2022-09-01 22:48:44.347000000,7,5999999,False,6,5,[Saldo dei debiti di id: [1472]]
1856,2022-11-01,2022-11-02 00:41:22.373000000,9,9499998,False,7,2,
1612,2022-09-01,2022-09-01 23:05:05.710000000,1,True,7,1,[Saldo dei debiti di id: [1611]]
1613,2022-09-02,2022-09-02 19:36:49.723000000,7,9499998,False,5,2,
1658,2022-09-11,2022-09-14 04:13:22.323000000,5,6999998,False,1,1,
1857,2022-11-01,2022-11-02 00:41:53.173000000,2,2,False,1,7,
1616,2022-09-02,2022-09-02 19:38:03.103000000,41,759998,False,5,2,
1617,2022-09-02,2022-09-02 19:48:22.603000000,5,8299999,False,1,2,
1618,2022-09-02,2022-09-03 14:38:17.890000000,7,6999998,False,1,1,
1620,2022-09-02,2022-09-03 14:39:31.117000000,8,False,1,2,
1659,2022-09-12,2022-09-14 04:13:41.173000000,2,False,1,1,
1660,2022-09-13,2022-09-14 04:14:02.877000000,12,False,1,1,
1624,2022-09-05,2022-09-05 16:32:15.480000000,353,20001,True,5,2,
1663,2022-09-14,2022-09-15 23:31:32.833000000,5,False,1,1,
1664,2022-09-14,2022-09-15 23:31:53.787000000,36,False,2,2,
1665,2022-09-14,2022-09-15 23:32:14.953000000,5,False,1,2,
1877,2022-11-06,2022-11-07 01:51:24.573000000,5,6999998,False,7,7,
1879,2022-11-06,2022-11-07 01:52:05.203000000,12,5,False,7,4,
1686,2022-09-24,2022-09-24 20:04:51.820000000,168,97,False,8,2,
1687,2022-09-23,2022-09-24 20:05:08.337000000,10,5,False,7,2,
1688,2022-09-23,2022-09-24 20:05:32.100000000,8,False,1,2,
1689,2022-09-21,2022-09-24 20:06:35.663000000,6,1999998,False,1,1,
1690,2022-09-21,2022-09-24 20:08:24.220000000,6,9899998,False,1,2,
1691,2022-09-21,2022-09-24 20:08:44.087000000,6,9699998,False,5,2,
1892,2022-11-08,2022-11-09 01:09:54.120000000,5,6500001,False,7,7,
1893,2022-11-09,2022-11-09 01:11:00.187000000,51,720001,False,1,2,
1894,2022-11-08,2022-11-09 01:11:18.380000000,8,5,False,7,7,
1895,2022-11-09,2022-11-09 02:05:42.210000000,77,599998,False,7,2,
1896,2022-11-09,2022-11-09 02:07:49.740000000,230,64,False,7,2,
1911,2022-11-11,2022-11-12 01:20:54.837000000,5,False,7,7,
1912,2022-11-11,2022-11-12 01:21:10.810000000,1,False,1,7,
1913,2022-11-11,2022-11-12 01:21:25.003000000,9,4499998,False,7,7,
1980,2022-11-26,2022-11-26 13:05:35.437000000,2,False,7,7,
1915,2022-11-12,2022-11-12 21:11:16.193000000,19,24,False,7,7,
1918,2022-11-13,2022-11-14 01:41:02.507000000,7,9000001,False,7,7,
1919,2022-11-13,2022-11-14 01:41:28.277000000,32,False,1,1,
1920,2022-11-13,2022-11-14 01:41:40.420000000,10,False,7,7,
1921,2022-11-14,2022-11-14 20:59:01.997000000,15,6,False,7,2,
1922,2022-11-14,2022-11-14 20:59:16.020000000,6,5999999,False,7,7,
1923,2022-11-14,2022-11-14 20:59:24.053000000,9,4499998,False,7,7,
1925,2022-11-09,2022-11-16 22:51:16.310000000,8,False,7,7,
1932,2022-11-15,2022-11-17 22:43:28.787000000,7,6300001,True,4,5,
1934,2022-11-17,2022-11-17 22:44:12.193000000,3,3,False,1,7,
1935,2022-11-17,2022-11-17 22:44:28.897000000,15,False,1,7,
1936,2022-11-17,2022-11-17 22:44:40.067000000,6,5,False,7,7,
1937,2022-11-17,2022-11-17 22:44:48.093000000,8,False,7,7,
1938,2022-11-18,2022-11-18 22:07:13.693000000,5,False,7,7,
1939,2022-11-18,2022-11-18 22:07:22.527000000,5,False,7,7,
1940,2022-11-18,2022-11-18 22:07:34.727000000,2,2,False,1,7,
1941,2022-11-18,2022-11-19 17:22:43.767000000,118,8,False,7,2,
1942,2022-11-19,2022-11-19 17:35:20.983000000,99,940002,False,7,2,
1943,2022-11-19,2022-11-19 17:42:18.473000000,76,300003,False,7,2,
1944,2022-11-19,2022-11-19 17:48:41.747000000,10,6,False,7,7,
1945,2022-11-19,2022-11-19 17:49:04.237000000,12,False,1,1,
1946,2022-11-19,2022-11-19 17:49:17.263000000,13,False,2,2,
1948,2022-11-19,2022-11-19 22:09:44.080000000,5,5,False,1,7,
1949,2022-11-19,2022-11-19 22:10:55.480000000,16,09,False,7,7,
1953,2022-11-20,2022-11-20 19:41:42.083000000,10,False,7,7,
1967,2022-11-24,2022-11-24 22:16:18.363000000,4,False,7,7,
1968,2022-11-24,2022-11-24 22:16:30.027000000,9,4499998,False,7,7,
1969,2022-11-24,2022-11-24 22:16:42.030000000,10,False,7,1,
1970,2022-11-24,2022-11-24 22:17:01.350000000,2,0999999,False,1,7,
